market_value,age,height,attacking,technical,tactical,defending,creativity,saves,anticipation,ball_distribution,aerial,avg_score_last_12_months,appearances_last_12_months,point_of_tournament,pos_D,pos_F,pos_G,pos_M,foot_Both,foot_Left,foot_Right,cluster
220,23,185,0,0,27,0,0,56,27,51,53,7.19,27,1341.05,False,False,True,False,False,False,True,0
155,30,185,61,60,45,24,44,0,0,0,0,7.06,32,1341.05,False,True,False,False,False,False,True,4
165,36,183,57,66,37,42,58,0,0,0,0,7.33,23,1341.05,False,False,False,True,True,False,False,8
77,24,173,56,60,46,45,57,0,0,0,0,7.47,23,1341.05,False,False,False,True,False,True,False,6
195,26,173,61,80,31,31,58,0,0,0,0,7.31,31,1341.05,False,False,False,True,False,False,True,2
215,27,167,48,62,39,40,50,0,0,0,0,7.03,31,1341.05,False,False,False,True,False,False,True,2
130,25,188,40,54,48,51,51,0,0,0,0,7.05,23,1341.05,True,False,False,False,False,True,False,5
93,30,185,34,48,59,65,43,0,0,0,0,7.19,22,1341.05,True,False,False,False,False,False,True,3
265,32,185,0,0,17,0,0,53,21,57,52,7.24,28,1341.05,False,False,True,False,False,False,True,0
165,36,178,61,70,38,33,49,0,0,0,0,7.4,26,1341.05,False,True,False,False,False,True,False,7
155,32,198,64,62,52,26,45,0,0,0,0,7.2,28,1341.05,False,True,False,False,False,False,True,4
97,27,178,62,71,36,29,58,0,0,0,0,7.65,23,1341.05,False,False,False,True,False,False,True,2
145,33,188,49,61,47,42,55,0,0,0,0,7.34,27,1341.05,False,False,False,True,False,False,True,2
170,25,186,36,48,53,58,39,0,0,0,0,7.11,30,1341.05,True,False,False,False,False,False,True,3
220,29,179,45,56,37,40,49,0,0,0,0,7.07,31,1341.05,True,False,False,False,False,True,False,5
155,37,185,0,0,18,0,0,49,24,59,53,7.44,31,1341.05,False,False,True,False,False,False,True,0
145,28,183,62,50,45,34,38,0,0,0,0,6.9,21,1341.05,False,True,False,False,False,False,True,4
160,32,179,52,61,36,29,58,0,0,0,0,7.09,27,1341.05,False,False,False,True,False,False,True,2
160,29,186,56,67,37,35,58,0,0,0,0,7.41,23,1341.05,False,False,False,True,False,False,True,2
190,31,180,41,55,44,46,50,0,0,0,0,7.1,27,1341.05,True,False,False,False,False,True,False,5
110,26,183,34,48,46,55,40,0,0,0,0,6.88,25,1341.05,True,False,False,False,False,False,True,3
91,34,175,53,55,34,35,48,0,0,0,0,6.89,31,1341.05,False,False,False,True,False,False,True,2
105,24,177,55,73,29,29,49,0,0,0,0,7.0,32,1341.05,False,False,False,True,False,True,False,6
155,27,176,49,69,28,34,52,0,0,0,0,7.05,24,1341.05,True,False,False,False,False,True,False,5
52,38,188,36,46,42,53,39,0,0,0,0,6.96,21,1341.05,True,False,False,False,False,False,True,3
165,30,188,0,0,19,0,0,39,32,48,43,7.0,33,1341.05,False,False,True,False,False,True,False,0
160,20,186,58,54,43,25,39,0,0,0,0,6.73,28,1341.05,False,True,False,False,False,False,True,4
135,26,176,60,76,25,23,57,0,0,0,0,7.26,28,1341.05,False,False,False,True,False,True,False,6
73,35,170,45,52,45,45,47,0,0,0,0,6.7,25,1341.05,False,False,False,True,False,False,True,2
130,24,185,33,43,36,46,35,0,0,0,0,6.65,26,1341.05,True,False,False,False,False,False,True,3
160,20,171,64,76,35,24,46,0,0,0,0,7.31,20,1341.05,False,False,False,True,False,False,True,2
105,30,181,55,60,30,29,60,0,0,0,0,7.28,33,1341.05,False,False,False,True,False,False,True,2
130,25,185,35,48,51,59,39,0,0,0,0,6.88,22,1341.05,True,False,False,False,False,False,True,3
115,29,180,46,52,39,41,52,0,0,0,0,7.01,32,1341.05,False,False,False,True,False,True,False,6
79,23,177,48,58,35,33,50,0,0,0,0,6.73,21,1341.05,False,False,False,True,False,False,True,2
46,22,177,41,44,31,39,43,0,0,0,0,6.45,21,1341.05,False,False,False,True,False,False,True,2
110,35,183,0,0,11,0,0,45,18,49,48,7.07,33,1341.05,False,False,True,False,False,False,True,0
160,27,190,60,64,33,25,42,0,0,0,0,6.97,32,1341.05,False,True,False,False,False,False,True,4
68,34,178,34,45,57,58,42,0,0,0,0,6.89,22,1341.05,True,False,False,False,False,True,False,5
620,28,184,59,51,45,34,40,0,0,0,0,6.76,22,1335.6,False,True,False,False,True,False,False,1
230,25,190,65,68,55,35,42,0,0,0,0,7.2,24,1335.6,False,True,False,False,False,False,True,4
72,31,182,49,52,38,45,48,0,0,0,0,6.99,19,1335.6,False,False,False,True,False,False,True,2
310,26,175,49,50,38,51,48,0,0,0,0,6.93,18,1335.6,False,False,False,True,False,False,True,2
290,25,183,52,59,41,42,49,0,0,0,0,6.78,20,1335.6,False,False,False,True,False,False,True,2
105,35,180,48,58,46,53,55,0,0,0,0,7.47,28,1335.6,True,False,False,False,False,False,True,3
160,28,191,35,47,57,70,38,0,0,0,0,7.07,24,1335.6,True,False,False,False,False,False,True,3
435,24,186,36,44,52,66,37,0,0,0,0,6.99,15,1335.6,True,False,False,False,False,True,False,5
180,29,178,42,59,49,60,47,0,0,0,0,7.21,25,1335.6,True,False,False,False,False,True,False,5
750,33,181,69,60,58,39,49,0,0,0,0,7.37,36,1335.6,False,True,False,False,False,True,False,7
1000,24,180,56,60,35,35,49,0,0,0,0,7.09,29,1335.6,False,False,False,True,False,False,True,2
470,30,180,59,56,34,39,55,0,0,0,0,7.2,28,1335.6,False,False,False,True,False,False,True,2
370,25,180,55,58,33,34,44,0,0,0,0,6.93,30,1335.6,False,False,False,True,False,False,True,2
340,28,182,54,61,35,37,51,0,0,0,0,6.98,28,1335.6,False,False,False,True,False,True,False,6
155,35,192,35,39,60,74,38,0,0,0,0,6.87,22,1335.6,True,False,False,False,False,False,True,3
630,29,184,44,62,41,54,49,0,0,0,0,7.0,31,1335.6,True,False,False,False,False,False,True,3
105,34,186,38,48,51,62,43,0,0,0,0,7.15,23,1335.6,True,False,False,False,False,False,True,3
380,28,179,37,48,42,52,43,0,0,0,0,6.8,25,1335.6,True,False,False,False,False,False,True,3
310,28,170,37,45,41,62,42,0,0,0,0,6.73,20,1335.6,True,False,False,False,True,False,False,1
580,28,191,0,0,35,0,0,51,34,52,50,6.96,32,1335.6,False,False,True,False,False,True,False,0
97,34,185,67,69,57,29,44,0,0,0,0,7.29,24,1335.6,False,True,False,False,False,False,True,4
91,32,174,52,66,35,35,48,0,0,0,0,6.76,25,1335.6,False,False,False,True,True,False,False,8
310,23,181,52,64,36,36,45,0,0,0,0,6.82,20,1335.6,False,False,False,True,False,False,True,2
52,34,179,48,50,44,49,45,0,0,0,0,6.74,20,1335.6,False,False,False,True,True,False,False,8
290,29,168,41,51,40,54,45,0,0,0,0,6.97,23,1335.6,True,False,False,False,False,False,True,3
370,28,186,0,0,32,0,0,52,38,54,61,7.04,24,1335.6,False,False,True,False,False,False,True,0
290,30,197,66,60,57,29,40,0,0,0,0,7.44,20,1335.6,False,True,False,False,False,True,False,7
91,33,189,40,52,34,51,42,0,0,0,0,6.85,17,1335.6,True,False,False,False,False,True,False,5
190,29,198,35,43,53,64,34,0,0,0,0,7.04,17,1335.6,True,False,False,False,False,False,True,3
240,33,186,39,52,47,58,41,0,0,0,0,7.11,18,1335.6,True,False,False,False,False,True,False,5
960,26,186,64,65,50,29,42,0,0,0,0,7.08,19,1335.6,False,True,False,False,False,True,False,7
840,22,177,60,72,35,31,56,0,0,0,0,7.38,24,1335.6,False,False,False,True,False,True,False,6
290,23,182,49,59,31,33,48,0,0,0,0,6.97,23,1335.6,False,False,False,True,True,False,False,8
380,23,189,55,72,35,34,57,0,0,0,0,7.15,22,1335.6,False,False,False,True,False,False,True,2
230,26,183,33,44,50,63,36,0,0,0,0,6.75,15,1335.6,True,False,False,False,False,True,False,5
470,24,184,41,54,48,57,46,0,0,0,0,7.09,22,1335.6,True,False,False,False,False,False,True,3
435,26,191,38,50,56,57,43,0,0,0,0,6.97,25,1335.6,True,False,False,False,True,False,False,1
310,23,173,55,53,37,36,48,0,0,0,0,6.91,20,1335.6,False,False,False,True,False,True,False,6
240,26,189,42,62,34,45,46,0,0,0,0,6.93,21,1335.6,True,False,False,False,False,False,True,3
240,23,186,59,58,39,26,41,0,0,0,0,6.67,21,1335.6,False,True,False,False,False,False,True,4
375,20,180,46,50,30,37,46,0,0,0,0,6.88,21,1335.6,False,False,False,True,False,True,False,6
480,26,184,53,58,43,44,47,0,0,0,0,7.14,21,1335.6,False,False,False,True,True,False,False,8
430,21,188,55,60,33,31,49,0,0,0,0,6.85,24,1335.6,False,False,False,True,False,False,True,2
360,24,195,35,41,47,57,39,0,0,0,0,6.64,24,1335.6,True,False,False,False,False,False,True,3
225,26,185,40,47,43,62,45,0,0,0,0,6.8,16,1335.6,True,False,False,False,False,True,False,5
205,24,177,37,54,32,43,44,0,0,0,0,6.57,21,1335.6,True,False,False,False,False,False,True,3
260,31,192,61,53,40,22,41,0,0,0,0,6.87,22,1335.6,False,True,False,False,False,False,True,4
310,24,187,52,60,33,33,52,0,0,0,0,7.13,23,1335.6,False,False,False,True,False,True,False,6
285,24,185,50,56,26,29,50,0,0,0,0,6.82,20,1335.6,False,False,False,True,False,False,True,2
270,22,178,43,58,32,42,46,0,0,0,0,6.68,22,1335.6,True,False,False,False,False,True,False,5
290,21,189,35,49,48,53,38,0,0,0,0,6.7,23,1335.6,True,False,False,False,False,False,True,3
330,30,191,59,39,46,34,39,0,0,0,0,7.04,23,1335.6,False,True,False,False,False,False,True,4
245,26,187,50,62,25,37,49,0,0,0,0,6.87,21,1335.6,False,False,False,True,False,False,True,2
420,24,180,58,65,32,29,47,0,0,0,0,7.07,24,1335.6,False,False,False,True,False,False,True,2
205,24,179,49,51,35,39,46,0,0,0,0,6.86,21,1335.6,False,False,False,True,False,False,True,2
155,30,174,35,44,36,48,38,0,0,0,0,6.61,15,1335.6,True,False,False,False,False,False,True,3
245,28,187,36,45,45,59,37,0,0,0,0,6.91,15,1335.6,True,False,False,False,False,False,True,3
155,33,183,60,52,57,37,40,0,0,0,0,7.1,20,1335.6,False,True,False,False,False,False,True,4
290,22,178,52,65,35,31,50,0,0,0,0,6.85,22,1335.6,False,False,False,True,False,False,True,2
205,28,194,33,47,50,58,36,0,0,0,0,6.77,22,1335.6,True,False,False,False,False,False,True,3
325,22,184,0,0,11,0,0,49,20,50,49,7.03,24,1335.6,False,False,True,False,False,False,True,0
140,36,186,50,53,44,46,46,0,0,0,0,7.22,24,1335.6,False,False,False,True,False,False,True,2
155,34,191,43,49,45,49,48,0,0,0,0,6.81,17,1335.6,True,False,False,False,False,False,True,3
735,23,171,57,68,43,42,54,0,0,0,0,7.25,29,1333.76,False,False,False,True,False,True,False,6
265,22,170,58,68,30,30,54,0,0,0,0,7.11,21,1333.76,False,False,False,True,False,True,False,6
230,28,172,58,73,35,30,52,0,0,0,0,7.23,30,1333.76,False,False,False,True,False,True,False,6
440,26,179,62,74,37,35,55,0,0,0,0,7.56,24,1333.76,False,False,False,True,False,True,False,6
240,27,180,46,58,40,42,48,0,0,0,0,6.92,29,1333.76,False,False,False,True,False,False,True,2
155,29,174,50,60,24,29,45,0,0,0,0,6.75,26,1333.76,False,False,False,True,False,False,True,2
330,24,185,53,62,29,33,50,0,0,0,0,6.95,27,1333.76,False,False,False,True,False,True,False,6
565,26,176,48,55,40,44,49,0,0,0,0,7.14,29,1333.76,True,False,False,False,False,False,True,3
210,31,189,35,46,56,64,36,0,0,0,0,7.19,29,1333.76,True,False,False,False,False,False,True,3
290,28,188,35,48,46,57,40,0,0,0,0,7.03,18,1333.76,True,False,False,False,False,True,False,5
190,25,174,40,55,29,43,44,0,0,0,0,6.71,18,1333.76,True,False,False,False,False,False,True,3
210,32,184,41,57,38,46,49,0,0,0,0,7.01,31,1333.76,True,False,False,False,False,True,False,5
105,34,184,0,0,27,0,0,53,28,55,59,7.12,21,1333.76,False,False,True,False,True,False,False,0
230,23,175,51,64,38,44,48,0,0,0,0,7.1,27,1333.76,False,False,False,True,False,False,True,2
340,23,180,54,57,42,43,52,0,0,0,0,7.19,29,1333.76,False,False,False,True,False,False,True,2
165,28,169,48,65,39,45,47,0,0,0,0,7.06,30,1333.76,False,False,False,True,False,False,True,2
155,29,173,35,46,43,53,37,0,0,0,0,6.84,24,1333.76,True,False,False,False,True,False,False,1
71,20,180,39,56,30,43,43,0,0,0,0,6.68,32,1333.76,True,False,False,False,False,True,False,5
97,22,188,32,42,40,52,36,0,0,0,0,6.7,25,1333.76,True,False,False,False,False,True,False,5
260,24,190,65,62,55,29,40,0,0,0,0,7.07,23,1333.76,False,True,False,False,False,False,True,4
315,21,180,52,57,42,44,47,0,0,0,0,6.96,24,1333.76,False,False,False,True,False,False,True,2
310,21,181,54,63,31,32,53,0,0,0,0,7.09,23,1333.76,False,False,False,True,False,False,True,2
205,29,185,48,60,45,49,50,0,0,0,0,7.25,27,1333.76,False,False,False,True,False,False,True,2
140,27,169,39,56,33,44,42,0,0,0,0,6.68,24,1333.76,True,False,False,False,False,True,False,5
205,30,190,34,44,47,55,37,0,0,0,0,6.8,28,1333.76,True,False,False,False,False,True,False,5
235,28,195,0,0,16,0,0,44,27,47,42,6.74,29,1333.76,False,False,True,False,False,False,True,0
290,28,171,55,68,26,28,51,0,0,0,0,6.83,18,1333.76,False,True,False,False,False,False,True,4
360,32,195,63,51,48,41,46,0,0,0,0,6.94,11,1333.76,False,True,False,False,False,False,True,4
450,28,178,54,53,28,27,45,0,0,0,0,6.77,10,1333.76,False,True,False,False,False,False,True,4
260,29,182,69,68,51,27,65,0,0,0,0,7.16,18,1333.76,False,True,False,False,False,False,True,4
665,26,170,65,81,44,31,59,0,0,0,0,8.03,30,1333.76,False,False,False,True,False,True,False,6
260,23,185,46,51,38,42,46,0,0,0,0,6.74,16,1333.76,False,False,False,True,False,False,True,2
380,26,179,56,58,36,34,55,0,0,0,0,7.22,26,1333.76,False,False,False,True,False,False,True,2
275,30,182,49,55,49,48,50,0,0,0,0,7.15,24,1333.76,False,False,False,True,False,False,True,2
185,31,170,45,49,38,45,48,0,0,0,0,6.73,23,1333.76,False,False,False,True,False,False,True,2
220,30,192,35,46,53,60,39,0,0,0,0,6.91,25,1333.76,True,False,False,False,False,False,True,3
160,32,169,48,54,34,39,47,0,0,0,0,6.87,25,1333.76,True,False,False,False,False,True,False,5
140,32,182,36,55,35,47,41,0,0,0,0,6.72,20,1333.76,True,False,False,False,True,False,False,1
230,30,197,32,45,45,56,35,0,0,0,0,6.88,25,1333.76,True,False,False,False,False,False,True,3
155,27,188,36,46,38,47,40,0,0,0,0,6.51,15,1333.76,True,False,False,False,False,True,False,5
130,23,190,34,43,47,56,34,0,0,0,0,6.73,28,1333.76,True,False,False,False,False,False,True,3
260,33,196,0,0,16,0,0,53,20,46,54,7.37,21,1333.76,False,False,True,False,False,False,True,0
72,27,195,46,57,40,48,43,0,0,0,0,6.8,24,1333.76,False,False,False,True,False,False,True,2
390,22,183,53,61,33,35,53,0,0,0,0,6.93,23,1333.76,False,False,False,True,False,False,True,2
370,22,194,52,65,40,39,47,0,0,0,0,7.01,29,1333.76,False,False,False,True,False,False,True,2
625,27,176,59,69,36,32,62,0,0,0,0,7.49,33,1333.76,False,False,False,True,False,False,True,2
190,23,179,49,59,41,40,49,0,0,0,0,7.02,21,1333.76,False,False,False,True,False,False,True,2
550,22,185,34,46,50,63,33,0,0,0,0,6.96,31,1333.76,True,False,False,False,False,True,False,5
325,29,184,40,53,40,56,46,0,0,0,0,7.0,14,1333.76,True,False,False,False,False,True,False,5
360,22,191,40,56,39,45,44,0,0,0,0,6.81,28,1333.76,True,False,False,False,False,False,True,3
94,38,197,0,0,26,0,0,53,25,54,49,6.96,18,1333.76,False,False,True,False,False,False,True,0
260,27,176,47,51,41,46,45,0,0,0,0,6.91,10,1333.76,False,False,False,True,False,True,False,6
350,33,192,37,51,54,57,42,0,0,0,0,7.02,22,1333.76,True,False,False,False,True,False,False,1
135,23,187,48,58,19,27,41,0,0,0,0,6.71,29,1333.76,False,False,False,True,False,False,True,2
235,29,179,49,55,49,45,55,0,0,0,0,7.17,20,1333.76,False,False,False,True,True,False,False,8
205,23,183,35,47,55,59,37,0,0,0,0,6.81,15,1333.76,True,False,False,False,False,False,True,3
155,23,183,39,62,30,42,43,0,0,0,0,6.6,21,1333.76,True,False,False,False,False,True,False,5
165,27,181,39,57,31,45,47,0,0,0,0,6.87,24,1333.76,True,False,False,False,False,False,True,3
130,25,182,40,55,38,45,40,0,0,0,0,6.69,24,1333.76,True,False,False,False,False,False,True,3
1200,36,182,71,53,61,35,50,0,0,0,0,7.3,39,1311.39,False,True,False,False,True,False,False,1
1200,24,174,65,60,44,37,52,0,0,0,0,7.32,37,1311.39,False,True,False,False,False,False,True,4
1000,20,185,63,52,44,30,46,0,0,0,0,6.8,50,1311.39,False,True,False,False,True,False,False,1
460,24,188,58,46,38,30,47,0,0,0,0,6.73,18,1311.39,False,True,False,False,False,False,True,4
1000,23,175,57,57,41,37,48,0,0,0,0,6.88,26,1311.39,False,True,False,False,False,False,True,4
1500,28,185,52,50,44,47,50,0,0,0,0,7.14,41,1311.39,False,False,False,True,False,False,True,2
1600,26,165,59,60,50,50,62,0,0,0,0,7.45,43,1311.39,False,False,False,True,False,False,True,2
825,28,171,57,54,43,37,60,0,0,0,0,6.78,20,1311.39,False,False,False,True,False,False,True,2
1100,28,175,62,64,48,38,61,0,0,0,0,7.42,27,1311.39,False,False,False,True,False,False,True,2
425,29,181,45,47,45,55,45,0,0,0,0,6.96,34,1311.39,False,False,False,True,False,False,True,2
825,20,183,39,47,45,62,45,0,0,0,0,6.98,46,1311.39,True,False,False,False,False,True,False,5
1000,28,186,34,47,53,64,39,0,0,0,0,7.01,18,1311.39,True,False,False,False,False,False,True,3
480,31,186,36,44,55,66,41,0,0,0,0,7.07,24,1311.39,True,False,False,False,False,True,False,5
365,29,191,0,0,51,0,0,61,46,57,55,7.09,38,1311.39,False,False,True,False,False,False,True,0
195,31,186,0,0,43,0,0,59,42,47,52,6.85,22,1311.39,False,False,True,False,False,False,True,0
2700,29,194,66,48,52,32,46,0,0,0,0,7.02,42,1311.39,False,True,False,False,False,False,True,4
1300,28,184,65,48,50,41,42,0,0,0,0,6.95,32,1311.39,False,True,False,False,False,True,False,7
1700,26,175,65,62,38,30,61,0,0,0,0,6.55,13,1311.39,False,True,False,False,False,False,True,4
1300,25,180,47,51,47,54,49,0,0,0,0,6.8,31,1311.39,False,False,False,True,False,False,True,2
365,37,176,58,56,45,42,59,0,0,0,0,7.2,38,1311.39,False,False,False,True,True,False,False,8
1200,19,183,57,56,43,42,53,0,0,0,0,7.08,57,1311.39,False,False,False,True,False,False,True,2
2300,28,170,48,59,52,52,56,0,0,0,0,7.03,41,1311.39,False,False,False,True,True,False,False,8
4200,30,173,58,58,39,38,58,0,0,0,0,6.95,44,1311.39,False,False,False,True,False,False,True,2
580,30,176,46,57,37,48,49,0,0,0,0,6.99,32,1311.39,False,False,False,True,True,False,False,8
725,24,178,48,52,49,54,54,0,0,0,0,6.94,30,1311.39,False,False,False,True,False,False,True,2
1500,31,192,40,49,62,69,43,0,0,0,0,7.21,38,1311.39,True,False,False,False,False,False,True,3
775,27,195,33,47,62,73,40,0,0,0,0,7.1,30,1311.39,True,False,False,False,False,False,True,3
485,33,176,40,55,52,66,48,0,0,0,0,6.93,34,1311.39,True,False,False,False,False,False,True,3
1300,27,177,45,55,54,66,56,0,0,0,0,7.25,37,1311.39,True,False,False,False,False,True,False,5
850,28,179,36,45,58,69,44,0,0,0,0,7.14,34,1311.39,True,False,False,False,False,True,False,5
140,19,175,37,43,44,66,45,0,0,0,0,6.93,30,1311.39,True,False,False,False,False,False,True,3
180,22,187,0,0,55,0,0,66,48,53,60,7.04,35,1311.39,False,False,True,False,False,False,True,0
560,25,189,63,59,49,31,39,0,0,0,0,7.07,26,1311.39,False,True,False,False,False,False,True,4
1100,25,178,61,46,36,34,45,0,0,0,0,7.0,20,1311.39,False,True,False,False,False,False,True,4
680,31,173,46,49,44,53,49,0,0,0,0,6.94,27,1311.39,False,False,False,True,False,False,True,2
960,23,178,57,49,40,39,52,0,0,0,0,7.05,32,1311.39,False,False,False,True,False,True,False,6
720,28,172,55,60,40,36,52,0,0,0,0,6.82,26,1311.39,False,False,False,True,False,True,False,6
660,22,178,47,45,42,48,46,0,0,0,0,6.78,29,1311.39,False,False,False,True,False,False,True,2
630,26,181,60,64,43,40,53,0,0,0,0,7.42,26,1311.39,False,False,False,True,True,False,False,8
680,28,172,49,46,39,54,46,0,0,0,0,6.98,20,1311.39,False,False,False,True,False,False,True,2
640,25,185,42,42,41,55,43,0,0,0,0,6.82,24,1311.39,False,False,False,True,False,False,True,2
310,35,179,41,41,50,66,43,0,0,0,0,7.22,25,1311.39,True,False,False,False,False,True,False,5
280,34,184,37,49,57,71,42,0,0,0,0,7.36,27,1311.39,True,False,False,False,False,False,True,3
775,28,182,37,47,53,67,41,0,0,0,0,6.89,21,1311.39,True,False,False,False,False,False,True,3
220,36,185,35,51,49,66,41,0,0,0,0,6.94,17,1311.39,True,False,False,False,False,False,True,3
360,31,185,70,59,53,35,51,0,0,0,0,7.22,23,1311.39,False,True,False,False,False,True,False,7
550,26,184,60,63,43,36,48,0,0,0,0,6.89,20,1311.39,False,False,False,True,False,False,True,2
515,28,184,32,44,53,61,38,0,0,0,0,6.93,16,1311.39,True,False,False,False,False,False,True,3
365,32,184,35,44,52,65,37,0,0,0,0,6.79,28,1311.39,True,False,False,False,True,False,False,1
94,18,176,37,48,43,61,40,0,0,0,0,6.75,24,1311.39,True,False,False,False,True,False,False,1
375,30,182,0,0,48,0,0,57,41,51,52,7.07,23,1311.39,False,False,True,False,False,False,True,0
480,27,184,54,41,51,43,39,0,0,0,0,6.83,27,1311.39,False,True,False,False,True,False,False,1
530,25,176,57,63,40,40,56,0,0,0,0,7.07,35,1311.39,False,False,False,True,False,True,False,6
310,28,186,52,61,35,37,46,0,0,0,0,6.73,40,1311.39,False,False,False,True,False,False,True,2
235,30,183,51,57,48,50,53,0,0,0,0,6.98,22,1311.39,False,False,False,True,False,False,True,2
235,34,186,59,55,36,37,57,0,0,0,0,7.09,26,1311.39,False,False,False,True,False,False,True,2
485,27,190,32,40,48,66,33,0,0,0,0,6.86,26,1311.39,True,False,False,False,False,True,False,5
340,31,184,35,42,54,67,38,0,0,0,0,7.01,27,1311.39,True,False,False,False,False,False,True,3
210,31,175,37,46,38,61,40,0,0,0,0,6.8,24,1311.39,True,False,False,False,False,True,False,5
130,36,177,37,48,47,60,43,0,0,0,0,6.81,22,1311.39,True,False,False,False,False,False,True,3
180,35,186,0,0,49,0,0,57,42,54,58,7.14,27,1311.39,False,False,True,False,False,False,True,0
330,28,180,58,54,41,35,46,0,0,0,0,6.87,25,1311.39,False,True,False,False,False,False,True,4
280,27,180,60,52,47,28,38,0,0,0,0,6.96,21,1311.39,False,True,False,False,False,False,True,4
580,29,177,51,54,33,38,50,0,0,0,0,6.84,22,1311.39,False,False,False,True,False,False,True,2
380,28,177,45,45,45,53,45,0,0,0,0,6.85,20,1311.39,False,False,False,True,False,False,True,2
270,22,182,53,57,37,44,49,0,0,0,0,6.89,24,1311.39,False,False,False,True,False,False,True,2
290,26,172,53,55,37,39,47,0,0,0,0,6.88,28,1307.53,False,False,False,True,False,False,True,2
320,28,165,50,57,37,41,48,0,0,0,0,6.99,14,1301.92,False,False,False,True,False,False,True,2
285,32,183,60,49,49,33,35,0,0,0,0,6.87,23,1301.92,False,True,False,False,False,False,True,4
260,31,168,51,51,38,41,53,0,0,0,0,6.83,14,1301.92,False,False,False,True,False,False,True,2
330,31,176,55,60,38,35,60,0,0,0,0,7.13,32,1301.92,False,False,False,True,False,False,True,2
1900,27,185,64,55,46,34,42,0,0,0,0,7.11,27,1292.59,False,True,False,False,False,False,True,4
2300,22,187,64,59,56,34,44,0,0,0,0,7.03,34,1292.59,False,True,False,False,False,False,True,4
2400,26,188,59,62,48,40,58,0,0,0,0,7.57,37,1292.59,False,False,False,True,False,False,True,2
5100,26,172,59,63,36,34,56,0,0,0,0,7.44,32,1292.59,False,False,False,True,False,False,True,2
1800,24,170,58,76,35,33,55,0,0,0,0,7.23,26,1292.59,False,False,False,True,False,False,True,2
3300,31,187,54,57,44,47,49,0,0,0,0,7.12,29,1292.59,False,False,False,True,True,False,False,8
2100,23,174,53,63,35,38,48,0,0,0,0,7.1,30,1292.59,False,False,False,True,False,False,True,2
935,26,178,47,54,48,51,49,0,0,0,0,7.06,30,1292.59,False,False,False,True,True,False,False,8
1500,29,173,48,52,40,45,49,0,0,0,0,6.98,31,1292.59,False,False,False,True,False,False,True,2
1900,28,190,33,46,51,63,39,0,0,0,0,6.98,30,1292.59,True,False,False,False,False,False,True,3
1600,27,186,34,46,47,64,37,0,0,0,0,7.03,26,1292.59,True,False,False,False,False,False,True,3
